time,ball-x,ball-y,ball-z,kalman-x,kalman-y,kalman-z,cam-desired-pos-x,cam-desired-pos-y,cam-desired-pos-z,cam-desired-orient-x,cam-desired-orient-y,cam-desired-orient-z,cam-desired-orient-w,cam-real-pos-x,cam-real-pos-y,cam-real-pos-z,cam-real-orient-x,cam-real-orient-y,cam-real-orient-z,cam-real-orient-w,q-real-0,q-real-1,q-real-2,q-real-3,q-real-4,q-real-5,q-real-6,q-desired-0,q-desired-1,q-desired-2,q-desired-3,q-desired-4,q-desired-5,q-desired-6,ball-kalman-error
78.6,-0.0224392,-0.0938277,0.666311,-0.107054,-0.0635906,0.737942,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.1149127789
78.8,-0.0224392,-0.0938277,0.666311,-0.102927,-0.064243,0.721041,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.1017296089
79,-0.0224392,-0.0938277,0.666311,-0.0988072,-0.0648941,0.704167,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0900127845
79.2,-0.0224392,-0.0938277,0.666311,-0.0946771,-0.0655471,0.687252,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0803531705
79.4,-0.0224392,-0.0938277,0.666311,-0.0191816,-0.0974431,0.656186,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.15048,0.5303,-0.0993005,1.20426,0.0508251,-1.7322,1.08321,0.0112338195
79.6,0.0205409,-0.0751729,0.618286,-0.00446141,-0.104394,0.621063,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0385577479
79.8,0.0205409,-0.0751729,0.618286,-0.00446141,-0.104394,0.621063,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0385577479
80,0.0205409,-0.0751729,0.618286,0.010482,-0.111454,0.585396,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0499925173
80.2,0.0327713,-0.0518822,0.65044,0.0279154,-0.0772421,0.602047,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0548505856
80.4,0.0327713,-0.0518822,0.65044,0.0356913,-0.0768018,0.587472,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0677826076
80.6,0.0327713,-0.0518822,0.65044,0.0356913,-0.0768018,0.587472,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0677826076
80.8,0.0327713,-0.0518822,0.65044,0.043473,-0.0763612,0.572887,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0820257011
81,0.0327713,-0.0518822,0.65044,0.0526435,-0.0477697,0.622288,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0347037764
81.2,0.046314,-0.0204309,0.623957,0.0601696,-0.0444295,0.613888,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0294838128
81.4,0.046314,-0.0204309,0.623957,0.0676456,-0.0411119,0.605544,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0349539624
81.6,0.046314,-0.0204309,0.623957,0.075135,-0.0377882,0.597185,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0429961148
81.8,0.046314,-0.0204309,0.623957,0.0559604,-0.015351,0.610582,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0172554062
82,0.046314,-0.0204309,0.623957,0.06253,-0.00972258,0.603409,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0282815678
82.2,0.046314,-0.0204309,0.623957,0.0687368,-0.00440072,0.596625,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19763,0.881965,0.0683166,0.224838,-0.0589766,-1.10635,0.925124,0.0388173525
82.4,0.0330685,0.0452005,0.797257,0.0687368,-0.00440072,0.596625,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.2097276998
82.6,0.0330685,0.0452005,0.797257,0.074933,0.000912258,0.589852,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.2161733535
82.8,0.0330685,0.0452005,0.797257,0.0850304,0.00949812,0.578941,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.2272368255
83,0.0330685,0.0452005,0.797257,0.0913537,0.0149185,0.572032,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.2346070431
83.2,0.0330685,0.0452005,0.797257,0.0466774,0.0542113,0.7897,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.0179862427
83.4,0.0111878,0.0549832,0.728166,0.0505391,0.0624349,0.798265,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.0807336513
83.6,0.0111878,0.0549832,0.728166,0.0546034,0.0713588,0.8082,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.0925122465
83.8,0.0111878,0.0549832,0.728166,0.0584891,0.0796635,0.816921,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.1035566522
84,0.0111878,0.0549832,0.728166,0.062397,0.0880433,0.825787,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.1150878448
84.2,0.0111878,0.0549832,0.728166,0.0148226,0.0632106,0.727268,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.0090392636
84.4,0.0111878,0.0549832,0.728166,0.0162512,0.0682582,0.727357,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.0142308863
84.6,0.0111878,0.0549832,0.728166,0.017679,0.0732994,0.727435,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.0194461621
84.8,0.0111878,0.0549832,0.728166,0.0191033,0.078308,0.727454,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.0246415986
85,0.023404,0.0394784,0.915328,0.0205211,0.0832578,0.727369,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.1930117423
85.2,0.023404,0.0394784,0.915328,0.0205211,0.0832578,0.727369,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.1930117423
85.4,0.023404,0.0394784,0.915328,0.0205211,0.0832578,0.727369,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18205,-0.0681191,-0.111634,1.2312,-0.00825839,-1.16352,1.07237,0.1930117423
